#sample iq, sample i, sample q, rx_gain, rx_err, agc_st, adc_data, lna_sat, vga_sat,1
65247,63,-289,0,0,0,0xfedf,0,0,0
65249,63,-287,0,0,0,0xfee1,0,0,0
65247,63,-289,0,0,0,0xfedf,0,0,0
65249,63,-287,0,0,0,0xfee1,0,0,0
65247,63,-289,0,0,0,0xfedf,0,0,0
66271,64,-289,0,0,0,0x102df,0,0,0
66273,64,-287,0,0,0,0x102e1,0,0,0
66273,64,-287,0,0,0,0x102e1,0,0,0
68323,66,-285,0,0,0,0x10ae3,0,0,0
66275,64,-285,0,0,0,0x102e3,0,0,0
68321,66,-287,0,0,0,0x10ae1,0,0,0
68321,66,-287,0,0,0,0x10ae1,0,0,0
68321,66,-287,0,0,0,0x10ae1,0,0,0
70369,68,-287,0,0,0,0x112e1,0,0,0
70369,68,-287,0,0,0,0x112e1,0,0,0
70371,68,-285,0,0,0,0x112e3,0,0,0
72419,70,-285,0,0,0,0x11ae3,0,0,0
72419,70,-285,0,0,0,0x11ae3,0,0,0
72419,70,-285,0,0,0,0x11ae3,0,0,0
73443,71,-285,0,0,0,0x11ee3,0,0,0
74468,72,-284,0,0,0,0x122e4,0,0,0
74468,72,-284,0,0,0,0x122e4,0,0,0
74468,72,-284,0,0,0,0x122e4,0,0,0
74468,72,-284,0,0,0,0x122e4,0,0,0
76516,74,-284,0,0,0,0x12ae4,0,0,0
76516,74,-284,0,0,0,0x12ae4,0,0,0
76516,74,-284,0,0,0,0x12ae4,0,0,0
77542,75,-282,0,0,0,0x12ee6,0,0,0
77542,75,-282,0,0,0,0x12ee6,0,0,0
79591,77,-281,0,0,0,0x136e7,0,0,0
77542,75,-282,0,0,0,0x12ee6,0,0,0
79590,77,-282,0,0,0,0x136e6,0,0,0
81638,79,-282,0,0,0,0x13ee6,0,0,0
83686,81,-282,0,0,0,0x146e6,0,0,0
83686,81,-282,0,0,0,0x146e6,0,0,0
83686,81,-282,0,0,0,0x146e6,0,0,0
83687,81,-281,0,0,0,0x146e7,0,0,0
84711,82,-281,0,0,0,0x14ae7,0,0,0
83687,81,-281,0,0,0,0x146e7,0,0,0
84711,82,-281,0,0,0,0x14ae7,0,0,0
84711,82,-281,0,0,0,0x14ae7,0,0,0
84711,82,-281,0,0,0,0x14ae7,0,0,0
86759,84,-281,0,0,0,0x152e7,0,0,0
84713,82,-279,0,0,0,0x14ae9,0,0,0
86761,84,-279,0,0,0,0x152e9,0,0,0
88809,86,-279,0,0,0,0x15ae9,0,0,0
88811,86,-277,0,0,0,0x15aeb,0,0,0
86761,84,-279,0,0,0,0x152e9,0,0,0
88809,86,-279,0,0,0,0x15ae9,0,0,0
88809,86,-279,0,0,0,0x15ae9,0,0,0
89835,87,-277,0,0,0,0x15eeb,0,0,0
88811,86,-277,0,0,0,0x15aeb,0,0,0
89835,87,-277,0,0,0,0x15eeb,0,0,0
89835,87,-277,0,0,0,0x15eeb,0,0,0
91881,89,-279,0,0,0,0x166e9,0,0,0
91883,89,-277,0,0,0,0x166eb,0,0,0
91883,89,-277,0,0,0,0x166eb,0,0,0
93931,91,-277,0,0,0,0x16eeb,0,0,0
95981,93,-275,0,0,0,0x176ed,0,0,0
95979,93,-277,0,0,0,0x176eb,0,0,0
95981,93,-275,0,0,0,0x176ed,0,0,0
95982,93,-274,0,0,0,0x176ee,0,0,0
97005,94,-275,0,0,0,0x17aed,0,0,0
97003,94,-277,0,0,0,0x17aeb,0,0,0
97005,94,-275,0,0,0,0x17aed,0,0,0
97006,94,-274,0,0,0,0x17aee,0,0,0
99054,96,-274,0,0,0,0x182ee,0,0,0
99054,96,-274,0,0,0,0x182ee,0,0,0
99054,96,-274,0,0,0,0x182ee,0,0,0
101104,98,-272,0,0,0,0x18af0,0,0,0
103152,100,-272,0,0,0,0x192f0,0,0,0
101102,98,-274,0,0,0,0x18aee,0,0,0
103152,100,-272,0,0,0,0x192f0,0,0,0
103152,100,-272,0,0,0,0x192f0,0,0,0
104176,101,-272,0,0,0,0x196f0,0,0,0
104177,101,-271,0,0,0,0x196f1,0,0,0
104176,101,-272,0,0,0,0x196f0,0,0,0
106225,103,-271,0,0,0,0x19ef1,0,0,0
106224,103,-272,0,0,0,0x19ef0,0,0,0
106225,103,-271,0,0,0,0x19ef1,0,0,0
108273,105,-271,0,0,0,0x1a6f1,0,0,0
108273,105,-271,0,0,0,0x1a6f1,0,0,0
110321,107,-271,0,0,0,0x1aef1,0,0,0
111347,108,-269,0,0,0,0x1b2f3,0,0,0
110323,107,-269,0,0,0,0x1aef3,0,0,0
111347,108,-269,0,0,0,0x1b2f3,0,0,0
111345,108,-271,0,0,0,0x1b2f1,0,0,0
111345,108,-271,0,0,0,0x1b2f1,0,0,0
113395,110,-269,0,0,0,0x1baf3,0,0,0
113395,110,-269,0,0,0,0x1baf3,0,0,0
113397,110,-267,0,0,0,0x1baf5,0,0,0
113397,110,-267,0,0,0,0x1baf5,0,0,0
115443,112,-269,0,0,0,0x1c2f3,0,0,0
115445,112,-267,0,0,0,0x1c2f5,0,0,0
116469,113,-267,0,0,0,0x1c6f5,0,0,0
118517,115,-267,0,0,0,0x1cef5,0,0,0
118519,115,-265,0,0,0,0x1cef7,0,0,0
125662,122,-290,0,0,0,0x1eade,0,0,0
121410,118,-446,0,0,0,0x1da42,0,0,0
102940,100,-484,0,0,0,0x1921c,0,0,0
59932,58,-484,0,0,0,0xea1c,0,0,0
1045020,-4,-484,0,0,0,0xff21c,0,0,0
973340,-74,-484,0,0,0,0xeda1c,0,0,0
914972,-131,-484,0,0,0,0xdf61c,0,0,0
885276,-160,-484,0,0,0,0xd821c,0,0,0
886300,-159,-484,0,0,0,0xd861c,0,0,0
907804,-138,-484,0,0,0,0xdda1c,0,0,0
931356,-115,-484,0,0,0,0xe361c,0,0,0
941596,-105,-484,0,0,0,0xe5e1c,0,0,0
938524,-108,-484,0,0,0,0xe521c,0,0,0
927260,-119,-484,0,0,0,0xe261c,0,0,0
917020,-129,-484,0,0,0,0xdfe1c,0,0,0
914972,-131,-484,0,0,0,0xdf61c,0,0,0
920092,-126,-484,0,0,0,0xe0a1c,0,0,0
931356,-115,-484,0,0,0,0xe361c,0,0,0
938524,-108,-484,0,0,0,0xe521c,0,0,0
943644,-103,-484,0,0,0,0xe661c,0,0,0
941596,-105,-484,0,0,0,0xe5e1c,0,0,0
943644,-103,-484,0,0,0,0xe661c,0,0,0
945692,-101,-484,0,0,0,0xe6e1c,0,0,0
948764,-98,-484,0,0,0,0xe7a1c,0,0,0
955932,-91,-484,0,0,0,0xe961c,0,0,0
961052,-86,-484,0,0,0,0xeaa1c,0,0,0
965148,-82,-484,0,0,0,0xeba1c,0,0,0
965148,-82,-484,0,0,0,0xeba1c,0,0,0
965148,-82,-484,0,0,0,0xeba1c,0,0,0
965148,-82,-484,0,0,0,0xeba1c,0,0,0
966172,-81,-484,0,0,0,0xebe1c,0,0,0
972316,-75,-484,0,0,0,0xed61c,0,0,0
977436,-70,-484,0,0,0,0xeea1c,0,0,0
980508,-67,-484,0,0,0,0xef61c,0,0,0
986652,-61,-484,0,0,0,0xf0e1c,0,0,0
984604,-63,-484,0,0,0,0xf061c,0,0,0
986652,-61,-484,0,0,0,0xf0e1c,0,0,0
986652,-61,-484,0,0,0,0xf0e1c,0,0,0
989724,-58,-484,0,0,0,0xf1a1c,0,0,0
992796,-55,-484,0,0,0,0xf261c,0,0,0
994844,-53,-484,0,0,0,0xf2e1c,0,0,0
996892,-51,-484,0,0,0,0xf361c,0,0,0
999964,-48,-484,0,0,0,0xf421c,0,0,0
999964,-48,-484,0,0,0,0xf421c,0,0,0
1004060,-44,-484,0,0,0,0xf521c,0,0,0
1006108,-42,-484,0,0,0,0xf5a1c,0,0,0
1007132,-41,-484,0,0,0,0xf5e1c,0,0,0
1009180,-39,-484,0,0,0,0xf661c,0,0,0
1013276,-35,-484,0,0,0,0xf761c,0,0,0
1014300,-34,-484,0,0,0,0xf7a1c,0,0,0
1018396,-30,-484,0,0,0,0xf8a1c,0,0,0
1021468,-27,-484,0,0,0,0xf961c,0,0,0
1025564,-23,-484,0,0,0,0xfa61c,0,0,0
1028636,-20,-484,0,0,0,0xfb21c,0,0,0
1028636,-20,-484,0,0,0,0xfb21c,0,0,0
1030684,-18,-484,0,0,0,0xfba1c,0,0,0
1032732,-16,-484,0,0,0,0xfc21c,0,0,0
1037852,-11,-484,0,0,0,0xfd61c,0,0,0
1045020,-4,-484,0,0,0,0xff21c,0,0,0
1564,1,-484,0,0,0,0x61c,0,0,0
3612,3,-484,0,0,0,0xe1c,0,0,0
4636,4,-484,0,0,0,0x121c,0,0,0
6684,6,-484,0,0,0,0x1a1c,0,0,0
4636,4,-484,0,0,0,0x121c,0,0,0
8732,8,-484,0,0,0,0x221c,0,0,0
10780,10,-484,0,0,0,0x2a1c,0,0,0
13852,13,-484,0,0,0,0x361c,0,0,0
17948,17,-484,0,0,0,0x461c,0,0,0
18972,18,-484,0,0,0,0x4a1c,0,0,0
21020,20,-484,0,0,0,0x521c,0,0,0
24092,23,-484,0,0,0,0x5e1c,0,0,0
26140,25,-484,0,0,0,0x661c,0,0,0
28188,27,-484,0,0,0,0x6e1c,0,0,0
31260,30,-484,0,0,0,0x7a1c,0,0,0
33308,32,-484,0,0,0,0x821c,0,0,0
33308,32,-484,0,0,0,0x821c,0,0,0
37404,36,-484,0,0,0,0x921c,0,0,0
38428,37,-484,0,0,0,0x961c,0,0,0
44572,43,-484,0,0,0,0xae1c,0,0,0
49692,48,-484,0,0,0,0xc21c,0,0,0
54812,53,-484,0,0,0,0xd61c,0,0,0
57884,56,-484,0,0,0,0xe21c,0,0,0
59932,58,-484,0,0,0,0xea1c,0,0,0
59932,58,-484,0,0,0,0xea1c,0,0,0
61980,60,-484,0,0,0,0xf21c,0,0,0
65052,63,-484,0,0,0,0xfe1c,0,0,0
67100,65,-484,0,0,0,0x1061c,0,0,0
71196,69,-484,0,0,0,0x1161c,0,0,0
72220,70,-484,0,0,0,0x11a1c,0,0,0
76316,74,-484,0,0,0,0x12a1c,0,0,0
78364,76,-484,0,0,0,0x1321c,0,0,0
83484,81,-484,0,0,0,0x1461c,0,0,0
84508,82,-484,0,0,0,0x14a1c,0,0,0
88604,86,-484,0,0,0,0x15a1c,0,0,0
90652,88,-484,0,0,0,0x1621c,0,0,0
93724,91,-484,0,0,0,0x16e1c,0,0,0
95772,93,-484,0,0,0,0x1761c,0,0,0
100892,98,-484,0,0,0,0x18a1c,0,0,0
102940,100,-484,0,0,0,0x1921c,0,0,0
104988,102,-484,0,0,0,0x19a1c,0,0,0
106012,103,-484,0,0,0,0x19e1c,0,0,0
108060,105,-484,0,0,0,0x1a61c,0,0,0
110108,107,-484,0,0,0,0x1ae1c,0,0,0
113180,110,-484,0,0,0,0x1ba1c,0,0,0
115228,112,-484,0,0,0,0x1c21c,0,0,0
120348,117,-484,0,0,0,0x1d61c,0,0,0
125468,122,-484,0,0,0,0x1ea1c,0,0,0
127516,124,-484,0,0,0,0x1f21c,0,0,0
134684,131,-484,0,0,0,0x20e1c,0,0,0
134684,131,-484,0,0,0,0x20e1c,0,0,0
137756,134,-484,0,0,0,0x21a1c,0,0,0
139804,136,-484,0,0,0,0x2221c,0,0,0
141852,138,-484,0,0,0,0x22a1c,0,0,0
144924,141,-484,0,0,0,0x2361c,0,0,0
151068,147,-484,0,0,0,0x24e1c,0,0,0
156188,152,-484,0,0,0,0x2621c,0,0,0
158236,154,-484,0,0,0,0x26a1c,0,0,0
161308,157,-484,0,0,0,0x2761c,0,0,0
161308,157,-484,0,0,0,0x2761c,0,0,0
163356,159,-484,0,0,0,0x27e1c,0,0,0
166428,162,-484,0,0,0,0x28a1c,0,0,0
170524,166,-484,0,0,0,0x29a1c,0,0,0
177692,173,-484,0,0,0,0x2b61c,0,0,0
180764,176,-484,0,0,0,0x2c21c,0,0,0
184860,180,-484,0,0,0,0x2d21c,0,0,0
184860,180,-484,0,0,0,0x2d21c,0,0,0
187932,183,-484,0,0,0,0x2de1c,0,0,0
189980,185,-484,0,0,0,0x2e61c,0,0,0
195100,190,-484,0,0,0,0x2fa1c,0,0,0
198172,193,-484,0,0,0,0x3061c,0,0,0
202268,197,-484,0,0,0,0x3161c,0,0,0
205340,200,-484,0,0,0,0x3221c,0,0,0
209436,204,-484,0,0,0,0x3321c,0,0,0
211484,206,-484,0,0,0,0x33a1c,0,0,0
214556,209,-484,0,0,0,0x3461c,0,0,0
218652,213,-484,0,0,0,0x3561c,0,0,0
219676,214,-484,0,0,0,0x35a1c,0,0,0
223772,218,-484,0,0,0,0x36a1c,0,0,0
226844,221,-484,0,0,0,0x3761c,0,0,0
228892,223,-484,0,0,0,0x37e1c,0,0,0
230940,225,-484,0,0,0,0x3861c,0,0,0
236060,230,-484,0,0,0,0x39a1c,0,0,0
241180,235,-484,0,0,0,0x3ae1c,0,0,0
245276,239,-484,0,0,0,0x3be1c,0,0,0
250396,244,-484,0,0,0,0x3d21c,0,0,0
253468,247,-484,0,0,0,0x3de1c,0,0,0
257564,251,-484,0,0,0,0x3ee1c,0,0,0
262684,256,-484,0,0,0,0x4021c,0,0,0
265756,259,-484,0,0,0,0x40e1c,0,0,0
269852,263,-484,0,0,0,0x41e1c,0,0,0
271900,265,-484,0,0,0,0x4261c,0,0,0
274972,268,-484,0,0,0,0x4321c,0,0,0
277020,270,-484,0,0,0,0x43a1c,0,0,0
280092,273,-484,0,0,0,0x4461c,0,0,0
284188,277,-484,0,0,0,0x4561c,0,0,0
287260,280,-484,0,0,0,0x4621c,0,0,0
287260,280,-484,0,0,0,0x4621c,0,0,0
292380,285,-484,0,0,0,0x4761c,0,0,0
294428,287,-484,0,0,0,0x47e1c,0,0,0
299548,292,-484,0,0,0,0x4921c,0,0,0
305692,298,-484,0,0,0,0x4aa1c,0,0,0
310812,303,-484,0,0,0,0x4be1c,0,0,0
315932,308,-484,0,0,0,0x4d21c,0,0,0
319004,311,-484,0,0,0,0x4de1c,0,0,0
321052,313,-484,0,0,0,0x4e61c,0,0,0
325148,317,-484,0,0,0,0x4f61c,0,0,0
328220,320,-484,0,0,0,0x5021c,0,0,0
332316,324,-484,0,0,0,0x5121c,0,0,0
337436,329,-484,0,0,0,0x5261c,0,0,0
340508,332,-484,0,0,0,0x5321c,0,0,0
345628,337,-484,0,0,0,0x5461c,0,0,0
347676,339,-484,0,0,0,0x54e1c,0,0,0
349724,341,-484,0,0,0,0x5561c,0,0,0
349724,341,-484,0,0,0,0x5561c,0,0,0
351772,343,-484,0,0,0,0x55e1c,0,0,0
354844,346,-484,0,0,0,0x56a1c,0,0,0
358940,350,-484,0,0,0,0x57a1c,0,0,0
364060,355,-484,0,0,0,0x58e1c,0,0,0
369180,360,-484,0,0,0,0x5a21c,0,0,0
372252,363,-484,0,0,0,0x5ae1c,0,0,0
374300,365,-484,0,0,0,0x5b61c,0,0,0
378396,369,-484,0,0,0,0x5c61c,0,0,0
378396,369,-484,0,0,0,0x5c61c,0,0,0
381468,372,-484,0,0,0,0x5d21c,0,0,0
385564,376,-484,0,0,0,0x5e21c,0,0,0
386588,377,-484,0,0,0,0x5e61c,0,0,0
390684,381,-484,0,0,0,0x5f61c,0,0,0
393756,384,-484,0,0,0,0x6021c,0,0,0
397852,388,-484,0,0,0,0x6121c,0,0,0
402972,393,-484,0,0,0,0x6261c,0,0,0
408092,398,-484,0,0,0,0x63a1c,0,0,0
408092,398,-484,0,0,0,0x63a1c,0,0,0
410140,400,-484,0,0,0,0x6421c,0,0,0
413212,403,-484,0,0,0,0x64e1c,0,0,0
415260,405,-484,0,0,0,0x6561c,0,0,0
420380,410,-484,0,0,0,0x66a1c,0,0,0
425500,415,-484,0,0,0,0x67e1c,0,0,0
431644,421,-484,0,0,0,0x6961c,0,0,0
434716,424,-484,0,0,0,0x6a21c,0,0,0
436764,426,-484,0,0,0,0x6aa1c,0,0,0
436764,426,-484,0,0,0,0x6aa1c,0,0,0
439836,429,-484,0,0,0,0x6b61c,0,0,0
441884,431,-484,0,0,0,0x6be1c,0,0,0
445980,435,-484,0,0,0,0x6ce1c,0,0,0
451100,440,-484,0,0,0,0x6e21c,0,0,0
454172,443,-484,0,0,0,0x6ee1c,0,0,0
454172,443,-484,0,0,0,0x6ee1c,0,0,0
458268,447,-484,0,0,0,0x6fe1c,0,0,0
458268,447,-484,0,0,0,0x6fe1c,0,0,0
463388,452,-484,0,0,0,0x7121c,0,0,0
468508,457,-484,0,0,0,0x7261c,0,0,0
472604,461,-484,0,0,0,0x7361c,0,0,0
473628,462,-484,0,0,0,0x73a1c,0,0,0
475676,464,-484,0,0,0,0x7421c,0,0,0
473628,462,-484,0,0,0,0x73a1c,0,0,0
472604,461,-484,0,0,0,0x7361c,0,0,0
475676,464,-484,0,0,0,0x7421c,0,0,0
478748,467,-484,0,0,0,0x74e1c,0,0,0
484892,473,-484,0,0,0,0x7661c,0,0,0
487964,476,-484,0,0,0,0x7721c,0,0,0
492060,480,-484,0,0,0,0x7821c,0,0,0
493084,481,-484,0,0,0,0x7861c,0,0,0
493084,481,-484,0,0,0,0x7861c,0,0,0
495132,483,-484,0,0,0,0x78e1c,0,0,0
499228,487,-484,0,0,0,0x79e1c,0,0,0
502300,490,-484,0,0,0,0x7aa1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
